request_id,arrival_time,month,day,hour,type,required_units,duration,assigned_cluster,completed,unit_price,revenue
5585,4506,7,8,18,standard,4,7.582,1,True,7,28
6488,4506,7,8,18,economy,3,15.543,3,True,4,12
5492,4507,7,8,19,standard,10,10.775,2,True,7,70
6450,4507,7,8,19,economy,4,5.919,1,True,4,16
5484,4508,7,8,20,VIP,10,6.352,1,True,12,120
6014,4508,7,8,20,standard,6,2.203,1,False,7,0
6443,4509,7,8,21,economy,3,16.013,2,False,4,0
5350,4509,7,8,21,VIP,12,6.613,2,True,12,144
6117,4510,7,8,22,economy,4,13.441,3,True,4,16
6154,4511,7,8,23,economy,3,10.652,1,True,4,12
5372,4511,7,8,23,VIP,12,2.874,1,True,12,144
5929,4512,7,9,0,standard,10,4.374,3,True,7,70
6112,4513,7,9,1,economy,4,27.602,3,True,4,16
5515,4514,7,9,2,standard,6,8.722,1,True,7,42
6478,4515,7,9,3,economy,2,6.972,2,True,4,8
6342,4515,7,9,3,economy,4,8.848,3,True,4,16
6147,4517,7,9,5,economy,4,1.534,1,True,4,16
6369,4518,7,9,6,economy,4,7.958,3,True,4,16
5711,4519,7,9,7,standard,8,1.884,3,True,7,56
5703,4520,7,9,8,standard,6,2.812,2,True,7,42
6153,4520,7,9,8,economy,3,2.651,2,True,4,12
6163,4521,7,9,9,economy,4,0.841,2,True,4,16
6137,4521,7,9,9,economy,4,6.342,3,False,4,0
6196,4522,7,9,10,economy,3,6.929,1,True,4,12
6021,4523,7,9,11,standard,8,3.359,2,True,7,56
6263,4523,7,9,11,economy,2,12.367,2,True,4,8
5777,4523,7,9,11,standard,6,4.643,3,True,7,42
6429,4524,7,9,12,economy,2,2.94,3,True,4,8
5518,4525,7,9,13,standard,6,5.422,2,True,7,42
5773,4525,7,9,13,standard,8,5.37,3,True,7,56
5615,4525,7,9,13,standard,10,2.214,3,True,7,70
5768,4525,7,9,13,standard,10,4.943,1,True,7,70
6022,4526,7,9,14,standard,4,4.277,1,True,7,28
6049,4526,7,9,14,standard,10,9.172,1,True,7,70
5530,4527,7,9,15,standard,10,8.579,2,True,7,70
6031,4528,7,9,16,standard,8,1.873,1,False,7,0
5527,4528,7,9,16,standard,4,0.793,1,True,7,28
5822,4530,7,9,18,standard,10,3.637,3,True,7,70
5640,4530,7,9,18,standard,4,9.968,2,True,7,28
5965,4530,7,9,18,standard,4,3.926,3,True,7,28
5548,4531,7,9,19,standard,8,3.803,2,True,7,56
5701,4532,7,9,20,standard,6,4.048,3,True,7,42
6215,4533,7,9,21,economy,3,2.936,1,True,4,12
6227,4533,7,9,21,economy,2,0.436,2,True,4,8
5732,4533,7,9,21,standard,10,3.481,1,True,7,70
6220,4533,7,9,21,economy,3,10.282,1,True,4,12
5663,4534,7,9,22,standard,6,5.888,2,True,7,42
6193,4535,7,9,23,economy,3,3.83,3,True,4,12
6055,4536,7,10,0,standard,6,7.334,1,True,7,42
5631,4536,7,10,0,standard,8,5.751,1,True,7,56
5950,4537,7,10,1,standard,4,5.213,2,True,7,28
5849,4537,7,10,1,standard,8,6.813,3,True,7,56
6191,4538,7,10,2,economy,2,5.232,1,False,4,0
5771,4538,7,10,2,standard,4,3.212,1,True,7,28
6457,4538,7,10,2,economy,4,7.399,2,True,4,16
6289,4539,7,10,3,economy,3,8.701,3,False,4,0
5346,4540,7,10,4,VIP,8,4.935,3,True,12,96
5451,4540,7,10,4,VIP,10,4.909,1,True,12,120
5909,4540,7,10,4,standard,4,2.214,1,True,7,28
6073,4540,7,10,4,standard,4,8.425,1,True,7,28
5994,4541,7,10,5,standard,6,2.435,2,True,7,42
5895,4541,7,10,5,standard,4,3.277,3,True,7,28
6185,4541,7,10,5,economy,3,6.387,1,True,4,12
6113,4542,7,10,6,economy,3,18.483,2,True,4,12
5696,4542,7,10,6,standard,8,2.235,3,False,7,0
5618,4542,7,10,6,standard,10,13.705,3,True,7,70
6103,4545,7,10,9,economy,2,14.058,2,True,4,8
5858,4546,7,10,10,standard,6,12.248,1,True,7,42
5778,4548,7,10,12,standard,4,5.113,1,True,7,28
5998,4548,7,10,12,standard,8,2.879,3,True,7,56
5637,4548,7,10,12,standard,8,3.407,1,True,7,56
5868,4549,7,10,13,standard,6,0.394,2,True,7,42
6242,4549,7,10,13,economy,3,13.773,3,True,4,12
6161,4551,7,10,15,economy,2,13.899,2,True,4,8
5814,4551,7,10,15,standard,4,5.202,1,True,7,28
6300,4551,7,10,15,economy,6,8.574,1,True,4,24
5411,4553,7,10,17,VIP,12,8.79,3,True,12,144
6325,4554,7,10,18,economy,2,8.166,2,True,4,8
5959,4555,7,10,19,standard,4,9.689,3,True,7,28
5832,4555,7,10,19,standard,8,3.11,3,True,7,56
6469,4555,7,10,19,economy,4,6.453,2,True,4,16
6226,4555,7,10,19,economy,2,6.852,1,True,4,8
6253,4556,7,10,20,economy,2,2.172,2,True,4,8
6126,4559,7,10,23,economy,2,4.884,1,True,4,8
5542,4559,7,10,23,standard,4,9.484,2,True,7,28
5699,4560,7,11,0,standard,8,5.955,3,False,7,0
5379,4561,7,11,1,VIP,8,5.489,2,True,12,96
6085,4563,7,11,3,standard,6,3.781,3,True,7,42
5479,4565,7,11,5,VIP,8,1.901,2,True,12,96
5690,4565,7,11,5,standard,10,12.583,2,True,7,70
5809,4567,7,11,7,standard,4,6.656,3,True,7,28
5724,4567,7,11,7,standard,4,7.256,1,False,7,0
6365,4568,7,11,8,economy,4,6.341,1,True,4,16
6083,4571,7,11,11,standard,4,13.611,2,False,7,0
6122,4571,7,11,11,economy,3,2.434,1,True,4,12
6138,4572,7,11,12,economy,2,6.071,3,True,4,8
6345,4572,7,11,12,economy,2,12.335,3,False,4,0
5661,4573,7,11,13,standard,6,2.285,1,False,7,0
5949,4573,7,11,13,standard,4,6.35,1,True,7,28
5610,4577,7,11,17,standard,10,1.619,1,True,7,70
6061,4578,7,11,18,standard,6,5.31,2,True,7,42
5891,4578,7,11,18,standard,6,2.058,2,True,7,42
6019,4578,7,11,18,standard,6,6.379,2,True,7,42
6060,4579,7,11,19,standard,6,0.873,2,True,7,42
5785,4579,7,11,19,standard,6,2.622,1,True,7,42
6189,4580,7,11,20,economy,3,2.019,2,True,4,12
6438,4580,7,11,20,economy,3,7.585,3,False,4,0
5489,4581,7,11,21,standard,10,3.903,1,False,7,0
6078,4582,7,11,22,standard,4,10.731,1,True,7,28
6434,4582,7,11,22,economy,2,3.121,2,True,4,8
5780,4582,7,11,22,standard,10,6.869,2,True,7,70
6027,4582,7,11,22,standard,8,2.215,2,True,7,56
5801,4584,7,12,0,standard,4,2.187,2,True,7,28
5728,4587,7,12,3,standard,4,7.549,1,True,7,28
6119,4587,7,12,3,economy,6,1.044,3,True,4,24
6079,4587,7,12,3,standard,4,2.277,3,True,7,28
5380,4589,7,12,5,VIP,8,2.817,3,True,12,96
6323,4590,7,12,6,economy,3,8.161,3,True,4,12
5480,4590,7,12,6,VIP,15,1.635,3,True,12,180
5793,4590,7,12,6,standard,8,8.558,3,True,7,56
6058,4591,7,12,7,standard,4,2.836,3,True,7,28
5476,4592,7,12,8,VIP,12,3.442,2,True,12,144
5798,4592,7,12,8,standard,4,12.347,1,True,7,28
5654,4592,7,12,8,standard,8,1.972,2,True,7,56
6430,4592,7,12,8,economy,6,2.707,3,True,4,24
6035,4593,7,12,9,standard,6,3.58,2,True,7,42
6466,4593,7,12,9,economy,2,8.021,1,True,4,8
5360,4593,7,12,9,VIP,8,3.336,1,True,12,96
6411,4593,7,12,9,economy,2,13.849,2,True,4,8
5850,4594,7,12,10,standard,10,13.094,2,True,7,70
5958,4595,7,12,11,standard,6,3.015,1,False,7,0
6132,4595,7,12,11,economy,3,3.737,2,True,4,12
6146,4595,7,12,11,economy,2,10.753,1,True,4,8
6120,4596,7,12,12,economy,3,2.161,2,True,4,12
5729,4596,7,12,12,standard,6,2.773,1,True,7,42
6170,4597,7,12,13,economy,4,11.316,1,True,4,16
5753,4597,7,12,13,standard,6,4.403,3,True,7,42
6390,4598,7,12,14,economy,2,0.313,3,True,4,8
6259,4598,7,12,14,economy,2,9.567,1,True,4,8
6155,4598,7,12,14,economy,4,4.284,3,True,4,16
6377,4598,7,12,14,economy,2,4.602,1,True,4,8
5762,4599,7,12,15,standard,4,3.939,3,True,7,28
5577,4601,7,12,17,standard,4,0.717,3,True,7,28
6257,4601,7,12,17,economy,3,13.057,1,True,4,12
6388,4602,7,12,18,economy,6,8.991,3,True,4,24
6396,4602,7,12,18,economy,4,3.031,1,True,4,16
5668,4602,7,12,18,standard,10,10.183,2,True,7,70
6358,4602,7,12,18,economy,3,7.189,2,True,4,12
6433,4606,7,12,22,economy,2,3.586,1,True,4,8
5564,4607,7,12,23,standard,6,1.158,1,True,7,42
5739,4607,7,12,23,standard,4,10.275,2,True,7,28
5560,4607,7,12,23,standard,8,3.709,2,True,7,56
5582,4607,7,12,23,standard,8,4.146,2,True,7,56
6101,4608,7,13,0,economy,2,9.335,2,True,4,8
6166,4608,7,13,0,economy,4,2.894,1,True,4,16
6200,4609,7,13,1,economy,2,8.926,2,False,4,0
6452,4612,7,13,4,economy,3,2.255,3,True,4,12
5835,4612,7,13,4,standard,4,0.845,1,True,7,28
5593,4613,7,13,5,standard,4,5.421,3,True,7,28
5840,4614,7,13,6,standard,10,1.637,3,True,7,70
5884,4615,7,13,7,standard,10,1.847,2,True,7,70
6121,4615,7,13,7,economy,4,9.889,1,True,4,16
6332,4615,7,13,7,economy,2,7.397,1,True,4,8
6330,4618,7,13,10,economy,2,6.355,3,True,4,8
5541,4619,7,13,11,standard,6,0.38,2,True,7,42
5477,4619,7,13,11,VIP,10,2.567,1,True,12,120
6293,4619,7,13,11,economy,2,13.312,3,False,4,0
5363,4619,7,13,11,VIP,15,1.156,2,True,12,180
6397,4620,7,13,12,economy,2,17.095,2,True,4,8
5358,4623,7,13,15,VIP,12,0.802,2,True,12,144
6158,4623,7,13,15,economy,3,11.129,2,False,4,0
6299,4626,7,13,18,economy,2,3.403,3,True,4,8
5751,4626,7,13,18,standard,8,3.839,1,True,7,56
5943,4627,7,13,19,standard,6,4.173,1,True,7,42
5443,4629,7,13,21,VIP,12,3.531,3,True,12,144
6110,4630,7,13,22,economy,3,5.2,1,True,4,12
5562,4631,7,13,23,standard,8,5.978,1,True,7,56
5725,4631,7,13,23,standard,8,11.481,2,True,7,56
5922,4631,7,13,23,standard,4,6.93,2,True,7,28
5882,4632,7,14,0,standard,8,9.189,2,True,7,56
6374,4633,7,14,1,economy,3,9.323,2,True,4,12
5651,4634,7,14,2,standard,10,7.291,2,True,7,70
5871,4635,7,14,3,standard,8,1.148,3,True,7,56
5521,4635,7,14,3,standard,4,11.718,2,False,7,0
5811,4636,7,14,4,standard,6,7.753,1,False,7,0
6123,4636,7,14,4,economy,2,7.74,3,False,4,0
6213,4638,7,14,6,economy,6,5.768,2,True,4,24
6184,4638,7,14,6,economy,3,4.174,2,True,4,12
5362,4639,7,14,7,VIP,10,3.515,3,True,12,120
6248,4639,7,14,7,economy,6,1.504,3,True,4,24
5983,4640,7,14,8,standard,8,19.017,3,False,7,0
5898,4640,7,14,8,standard,6,2.982,3,True,7,42
6172,4640,7,14,8,economy,6,2.227,2,False,4,0
6124,4641,7,14,9,economy,4,21.05,1,True,4,16
6203,4641,7,14,9,economy,4,4.455,1,True,4,16
5579,4641,7,14,9,standard,6,9.296,2,True,7,42
5892,4642,7,14,10,standard,8,1.124,2,False,7,0
5718,4643,7,14,11,standard,8,2.067,1,True,7,56
5417,4643,7,14,11,VIP,8,5.818,3,True,12,96
6176,4643,7,14,11,economy,3,2.367,2,True,4,12
5449,4645,7,14,13,VIP,15,1.041,3,True,12,180
5767,4647,7,14,15,standard,6,3.724,2,True,7,42
5575,4648,7,14,16,standard,8,3.826,3,True,7,56
5625,4649,7,14,17,standard,10,6.611,1,True,7,70
5933,4650,7,14,18,standard,10,11.794,1,True,7,70
5823,4650,7,14,18,standard,6,4.781,1,True,7,42
6053,4650,7,14,18,standard,8,7.957,2,True,7,56
5457,4650,7,14,18,VIP,15,1.324,3,True,12,180
5383,4651,7,14,19,VIP,8,0.902,1,True,12,96
6401,4651,7,14,19,economy,4,8.257,3,True,4,16
5503,4651,7,14,19,standard,4,4.317,1,True,7,28
5639,4652,7,14,20,standard,4,14.377,1,True,7,28
6143,4652,7,14,20,economy,2,2.246,1,True,4,8
5876,4653,7,14,21,standard,6,6.03,3,True,7,42
6295,4653,7,14,21,economy,2,21.907,3,True,4,8
5458,4654,7,14,22,VIP,10,2.859,1,True,12,120
6025,4654,7,14,22,standard,4,8.375,3,True,7,28
5951,4655,7,14,23,standard,6,1.424,3,True,7,42
5923,4656,7,15,0,standard,6,2.167,1,True,7,42
5607,4656,7,15,0,standard,4,1.211,2,True,7,28
6383,4658,7,15,2,economy,4,1.432,2,True,4,16
6375,4659,7,15,3,economy,6,24.1,2,True,4,24
6152,4660,7,15,4,economy,4,27.894,3,True,4,16
5919,4660,7,15,4,standard,6,5.578,3,True,7,42
5415,4661,7,15,5,VIP,8,16.712,1,True,12,96
5659,4664,7,15,8,standard,4,3.02,3,True,7,28
5613,4664,7,15,8,standard,6,3.163,1,True,7,42
6480,4664,7,15,8,economy,6,10.468,1,True,4,24
6446,4664,7,15,8,economy,3,11.904,1,True,4,12
6276,4665,7,15,9,economy,4,12.592,2,True,4,16
5978,4666,7,15,10,standard,8,5.881,3,True,7,56
5856,4666,7,15,10,standard,4,8.035,3,True,7,28
5759,4666,7,15,10,standard,4,6.215,3,True,7,28
5967,4667,7,15,11,standard,8,0.365,2,True,7,56
5754,4668,7,15,12,standard,8,2.231,1,True,7,56
6496,4669,7,15,13,economy,2,4.333,1,True,4,8
6465,4669,7,15,13,economy,6,4.273,1,True,4,24
5887,4670,7,15,14,standard,8,6.716,3,True,7,56
5424,4670,7,15,14,VIP,8,14.03,3,True,12,96
5569,4670,7,15,14,standard,4,10.244,2,True,7,28
6363,4671,7,15,15,economy,2,3.248,3,True,4,8
5385,4671,7,15,15,VIP,8,1.17,2,False,12,0
6228,4672,7,15,16,economy,3,8.25,3,True,4,12
5960,4674,7,15,18,standard,6,4.864,3,True,7,42
6224,4674,7,15,18,economy,2,21.035,3,True,4,8
5975,4676,7,15,20,standard,8,2.653,2,True,7,56
5365,4677,7,15,21,VIP,12,2.38,3,True,12,144
6050,4677,7,15,21,standard,6,12.61,3,True,7,42
5896,4677,7,15,21,standard,8,3.242,1,True,7,56
5534,4677,7,15,21,standard,10,8.941,3,True,7,70
6468,4678,7,15,22,economy,2,3.748,3,True,4,8
5758,4678,7,15,22,standard,6,5.285,2,True,7,42
6445,4678,7,15,22,economy,4,4.22,1,True,4,16
6003,4678,7,15,22,standard,6,3.478,3,True,7,42
6317,4679,7,15,23,economy,2,0.879,1,True,4,8
6336,4679,7,15,23,economy,4,1.627,3,True,4,16
5592,4682,7,16,2,standard,8,1.582,2,True,7,56
5478,4682,7,16,2,VIP,12,3.419,1,True,12,144
6140,4682,7,16,2,economy,6,11.378,1,True,4,24
5954,4683,7,16,3,standard,10,12.493,2,True,7,70
5544,4683,7,16,3,standard,4,9.089,2,True,7,28
5963,4684,7,16,4,standard,4,11.07,2,True,7,28
5852,4684,7,16,4,standard,8,2.83,3,True,7,56
5774,4684,7,16,4,standard,8,12.192,3,True,7,56
5550,4685,7,16,5,standard,8,9.047,2,True,7,56
5694,4686,7,16,6,standard,4,1.173,2,True,7,28
6296,4687,7,16,7,economy,3,15.484,2,True,4,12
5352,4687,7,16,7,VIP,10,4.098,3,True,12,120
6206,4687,7,16,7,economy,2,1.208,3,True,4,8
5843,4687,7,16,7,standard,4,8.439,2,True,7,28
6043,4688,7,16,8,standard,4,3.82,2,True,7,28
6004,4688,7,16,8,standard,6,7.014,3,True,7,42
5807,4690,7,16,10,standard,8,2.029,2,True,7,56
5487,4690,7,16,10,VIP,12,9.936,3,True,12,144
5692,4692,7,16,12,standard,8,3.368,1,True,7,56
6352,4692,7,16,12,economy,3,6.476,3,False,4,0
5976,4693,7,16,13,standard,4,2.612,1,False,7,0
6034,4693,7,16,13,standard,6,2.767,3,True,7,42
6094,4694,7,16,14,standard,10,20.056,1,True,7,70
6431,4695,7,16,15,economy,3,7.215,1,True,4,12
5688,4695,7,16,15,standard,8,3.208,2,True,7,56
5583,4697,7,16,17,standard,4,9.699,2,True,7,28
5438,4697,7,16,17,VIP,12,4.247,2,True,12,144
5349,4698,7,16,18,VIP,12,1.184,2,True,12,144
5972,4699,7,16,19,standard,6,12.687,1,True,7,42
6190,4700,7,16,20,economy,2,6.353,1,True,4,8
6449,4700,7,16,20,economy,2,16.342,1,False,4,0
6098,4700,7,16,20,economy,6,11.641,2,True,4,24
5881,4701,7,16,21,standard,4,1.853,3,True,7,28
5846,4702,7,16,22,standard,6,2.731,3,True,7,42
5412,4702,7,16,22,VIP,12,4.573,2,True,12,144
5549,4704,7,17,0,standard,4,4.847,3,True,7,28
6381,4705,7,17,1,economy,6,3.427,3,True,4,24
6373,4705,7,17,1,economy,3,12.905,3,True,4,12
5452,4706,7,17,2,VIP,8,11.762,1,True,12,96
5939,4707,7,17,3,standard,8,3.097,3,True,7,56
5664,4707,7,17,3,standard,10,8.792,2,True,7,70
5441,4708,7,17,4,VIP,10,3.4,3,True,12,120
5772,4709,7,17,5,standard,6,10.119,3,True,7,42
6306,4709,7,17,5,economy,2,10.343,3,True,4,8
6212,4709,7,17,5,economy,3,4.088,2,True,4,12
5745,4710,7,17,6,standard,8,4.581,3,True,7,56
5766,4712,7,17,8,standard,8,8.806,3,True,7,56
5608,4713,7,17,9,standard,6,10.86,3,True,7,42
6266,4714,7,17,10,economy,3,9.865,1,True,4,12
5740,4714,7,17,10,standard,8,6.794,3,True,7,56
6284,4715,7,17,11,economy,4,2.968,2,True,4,16
6237,4715,7,17,11,economy,4,1.921,1,False,4,0
5391,4716,7,17,12,VIP,12,7.305,1,False,12,0
6316,4717,7,17,13,economy,4,2.326,1,True,4,16
5558,4718,7,17,14,standard,8,17.921,2,True,7,56
5609,4718,7,17,14,standard,6,16.971,3,True,7,42
6024,4719,7,17,15,standard,8,16.546,1,True,7,56
5529,4719,7,17,15,standard,10,6.873,3,True,7,70
6320,4720,7,17,16,economy,4,2.022,1,True,4,16
6107,4721,7,17,17,economy,2,8.363,2,False,4,0
5539,4721,7,17,17,standard,6,5.307,3,True,7,42
6278,4722,7,17,18,economy,3,3.547,1,True,4,12
6076,4722,7,17,18,standard,10,4.205,3,True,7,70
6045,4722,7,17,18,standard,8,5.462,2,True,7,56
6005,4723,7,17,19,standard,8,8.09,1,True,7,56
5602,4724,7,17,20,standard,4,3.488,3,True,7,28
6127,4724,7,17,20,economy,2,1.69,3,True,4,8
6105,4724,7,17,20,economy,4,2.628,3,True,4,16
6415,4725,7,17,21,economy,3,7.654,3,True,4,12
5367,4725,7,17,21,VIP,8,9.74,1,True,12,96
6194,4725,7,17,21,economy,3,2.842,1,False,4,0
5799,4725,7,17,21,standard,4,3.846,3,True,7,28
6092,4726,7,17,22,standard,4,4.169,2,True,7,28
5730,4726,7,17,22,standard,4,1.771,1,True,7,28
5669,4726,7,17,22,standard,6,5.172,2,True,7,42
5407,4726,7,17,22,VIP,12,1.195,2,False,12,0
6067,4727,7,17,23,standard,10,4.194,3,True,7,70
6204,4728,7,18,0,economy,2,6.442,1,True,4,8
5660,4728,7,18,0,standard,6,6.407,2,True,7,42
6274,4729,7,18,1,economy,2,15.909,1,True,4,8
6359,4729,7,18,1,economy,4,11.645,1,True,4,16
5517,4729,7,18,1,standard,6,0.706,3,True,7,42
5428,4729,7,18,1,VIP,12,4.916,3,True,12,144
6393,4730,7,18,2,economy,6,4.904,1,True,4,24
5674,4730,7,18,2,standard,4,13.394,3,True,7,28
6234,4731,7,18,3,economy,4,1.72,3,False,4,0
6219,4732,7,18,4,economy,3,3.212,2,True,4,12
6270,4732,7,18,4,economy,3,8.221,2,True,4,12
5874,4732,7,18,4,standard,6,1.889,3,True,7,42
6453,4732,7,18,4,economy,4,8.252,2,False,4,0
5779,4732,7,18,4,standard,10,4.105,1,True,7,70
5454,4733,7,18,5,VIP,15,3.545,3,True,12,180
5473,4733,7,18,5,VIP,12,1.278,1,True,12,144
6023,4734,7,18,6,standard,6,6.567,2,True,7,42
5734,4734,7,18,6,standard,6,12.08,2,True,7,42
5491,4734,7,18,6,standard,4,1.138,3,True,7,28
5616,4736,7,18,8,standard,8,4.486,3,True,7,56
6475,4737,7,18,9,economy,4,11.467,1,True,4,16
6249,4737,7,18,9,economy,2,3.132,1,False,4,0
5644,4737,7,18,9,standard,4,3.082,3,True,7,28
5912,4737,7,18,9,standard,10,8.099,3,True,7,70
5838,4738,7,18,10,standard,10,4.825,3,True,7,70
5689,4739,7,18,11,standard,10,1.422,1,True,7,70
6354,4739,7,18,11,economy,2,4.559,2,True,4,8
6338,4740,7,18,12,economy,2,7.135,2,True,4,8
6308,4741,7,18,13,economy,3,19.129,3,True,4,12
5600,4741,7,18,13,standard,6,6.736,3,False,7,0
5861,4742,7,18,14,standard,6,3.214,3,True,7,42
5679,4744,7,18,16,standard,8,1.738,3,True,7,56
6424,4744,7,18,16,economy,4,16.287,2,False,4,0
6017,4744,7,18,16,standard,6,4.354,1,True,7,42
6135,4745,7,18,17,economy,3,4.897,3,True,4,12
5893,4745,7,18,17,standard,4,0.215,3,True,7,28
5977,4746,7,18,18,standard,6,5.46,1,True,7,42
5662,4746,7,18,18,standard,6,2.834,1,True,7,42
5650,4747,7,18,19,standard,6,2.046,3,True,7,42
6063,4748,7,18,20,standard,8,2.4,3,False,7,0
6241,4749,7,18,21,economy,3,6.697,3,True,4,12
5870,4750,7,18,22,standard,4,10.096,3,True,7,28
5867,4750,7,18,22,standard,8,20.696,3,True,7,56
5460,4751,7,18,23,VIP,12,3.912,1,True,12,144
6230,4752,7,19,0,economy,4,4.074,1,True,4,16
5708,4752,7,19,0,standard,6,1.991,3,True,7,42
5848,4752,7,19,0,standard,4,0.055,1,False,7,0
6051,4753,7,19,1,standard,6,2.171,1,True,7,42
5404,4753,7,19,1,VIP,8,9.056,3,True,12,96
5537,4753,7,19,1,standard,10,5.453,1,True,7,70
5426,4755,7,19,3,VIP,12,4.512,2,True,12,144
6084,4755,7,19,3,standard,4,0.869,1,True,7,28
6472,4756,7,19,4,economy,2,26.89,2,True,4,8
6322,4757,7,19,5,economy,3,4.501,1,True,4,12
5987,4758,7,19,6,standard,10,9.416,1,True,7,70
5356,4758,7,19,6,VIP,10,6.112,1,True,12,120
5880,4759,7,19,7,standard,6,6.066,3,True,7,42
5857,4759,7,19,7,standard,8,7.896,1,True,7,56
5421,4759,7,19,7,VIP,8,8.349,1,False,12,0
5992,4760,7,19,8,standard,10,14.756,2,True,7,70
6423,4760,7,19,8,economy,3,3.052,3,True,4,12
6477,4760,7,19,8,economy,3,16.048,2,True,4,12
5760,4761,7,19,9,standard,8,3.531,2,True,7,56
5802,4761,7,19,9,standard,4,1.497,3,True,7,28
6047,4762,7,19,10,standard,8,4.989,2,True,7,56
6412,4762,7,19,10,economy,2,11.08,2,False,4,0
6208,4762,7,19,10,economy,3,9.123,1,True,4,12
5788,4762,7,19,10,standard,4,4.678,1,True,7,28
6093,4762,7,19,10,standard,8,5.087,2,True,7,56
5706,4763,7,19,11,standard,4,4.346,2,True,7,28
6174,4764,7,19,12,economy,6,15.356,2,True,4,24
5829,4764,7,19,12,standard,6,9.6,2,True,7,42
6144,4764,7,19,12,economy,2,19.716,1,True,4,8
5571,4764,7,19,12,standard,10,7.416,1,False,7,0
5657,4766,7,19,14,standard,4,4.419,1,True,7,28
5466,4769,7,19,17,VIP,10,6.463,2,True,12,120
5997,4770,7,19,18,standard,4,1.998,1,True,7,28
6182,4771,7,19,19,economy,2,7.556,3,True,4,8
6134,4771,7,19,19,economy,3,2.208,3,True,4,12
5839,4771,7,19,19,standard,10,1.705,3,True,7,70
6262,4772,7,19,20,economy,4,13.212,1,True,4,16
6481,4773,7,19,21,economy,4,3.625,1,False,4,0
6355,4775,7,19,23,economy,2,2.495,3,True,4,8
6297,4775,7,19,23,economy,3,1.352,1,True,4,12
6479,4775,7,19,23,economy,6,6.101,3,True,4,24
5854,4777,7,20,1,standard,10,14.025,3,True,7,70
5821,4777,7,20,1,standard,8,9.906,3,True,7,56
6177,4777,7,20,1,economy,4,8.597,3,True,4,16
5403,4777,7,20,1,VIP,8,3.488,1,True,12,96
5731,4778,7,20,2,standard,6,9.097,2,True,7,42
6407,4778,7,20,2,economy,4,7.778,1,False,4,0
6246,4778,7,20,2,economy,3,14.732,1,True,4,12
5461,4779,7,20,3,VIP,8,7.315,1,True,12,96
5947,4779,7,20,3,standard,8,3.775,3,True,7,56
6281,4780,7,20,4,economy,2,2.964,2,False,4,0
5961,4780,7,20,4,standard,4,22.737,2,True,7,28
6288,4780,7,20,4,economy,3,9.19,3,True,4,12
5624,4781,7,20,5,standard,6,0.957,3,True,7,42
6211,4781,7,20,5,economy,3,11.673,1,True,4,12
5738,4781,7,20,5,standard,4,1.87,3,True,7,28
5847,4782,7,20,6,standard,10,4.872,1,True,7,70
5398,4783,7,20,7,VIP,10,2.425,1,True,12,120
5475,4783,7,20,7,VIP,10,3.417,2,True,12,120
5399,4783,7,20,7,VIP,12,3.304,1,True,12,144
6036,4783,7,20,7,standard,8,9.652,2,True,7,56
6376,4783,7,20,7,economy,3,1.541,1,True,4,12
6245,4783,7,20,7,economy,2,12.974,1,True,4,8
5726,4784,7,20,8,standard,10,5.407,1,True,7,70
6435,4785,7,20,9,economy,4,5.187,3,False,4,0
5354,4785,7,20,9,VIP,12,3.305,1,True,12,144
6473,4785,7,20,9,economy,3,9.902,1,True,4,12
6386,4785,7,20,9,economy,3,17.995,3,True,4,12
5595,4785,7,20,9,standard,10,2.404,2,True,7,70
5573,4786,7,20,10,standard,8,4.749,3,False,7,0
6462,4786,7,20,10,economy,3,20.131,1,False,4,0
5683,4787,7,20,11,standard,8,1.599,1,True,7,56
5982,4788,7,20,12,standard,10,7.781,1,False,7,0
6006,4788,7,20,12,standard,6,7.224,2,True,7,42
6125,4789,7,20,13,economy,2,7.499,3,True,4,8
6214,4789,7,20,13,economy,2,6.893,3,True,4,8
5345,4791,7,20,15,VIP,12,5.561,1,True,12,144
6470,4791,7,20,15,economy,3,2.057,2,True,4,12
5486,4792,7,20,16,VIP,10,2.507,3,True,12,120
5481,4793,7,20,17,VIP,10,3.318,3,True,12,120
6029,4793,7,20,17,standard,4,9.676,3,True,7,28
5988,4794,7,20,18,standard,8,1.048,2,False,7,0
6150,4794,7,20,18,economy,3,34.51,3,True,4,12
6341,4797,7,20,21,economy,3,1.096,3,True,4,12
6188,4797,7,20,21,economy,2,15.47,3,True,4,8
6198,4797,7,20,21,economy,2,3.132,1,True,4,8
5552,4797,7,20,21,standard,6,9.34,3,True,7,42
5570,4797,7,20,21,standard,10,4.271,1,True,7,70
6419,4798,7,20,22,economy,2,11.178,1,True,4,8
6389,4798,7,20,22,economy,6,8.271,3,True,4,24
5435,4799,7,20,23,VIP,10,4.535,1,True,12,120
5993,4801,7,21,1,standard,6,2.159,2,True,7,42
5566,4802,7,21,2,standard,6,2.044,3,True,7,42
6271,4802,7,21,2,economy,3,5.849,1,True,4,12
6020,4802,7,21,2,standard,4,3.076,3,True,7,28
6441,4802,7,21,2,economy,6,8.313,1,False,4,0
5535,4802,7,21,2,standard,8,5.723,3,True,7,56
6081,4803,7,21,3,standard,4,17.394,2,True,7,28
6422,4804,7,21,4,economy,3,28.836,2,True,4,12
6394,4804,7,21,4,economy,6,5.197,1,False,4,0
5371,4805,7,21,5,VIP,8,2.191,3,True,12,96
5459,4805,7,21,5,VIP,8,7.336,2,True,12,96
